week5_electrochemical_rank,material_id,formula,original_rank,original_overall_score,original_screening_status,mp_electrode_record_count,database_match_type,electrochemical_rating,electrochemical_score,electrochemical_score_raw,electrochemical_data_completeness,battery_type_formula,battery_formula_formula,electrode_material_ids,framework_formula,framework_formula_formula,formula_charge_formula,formula_discharge_formula,charged_material_id_formula,discharged_material_id_formula,average_voltage_V_formula,capacity_grav_mAh_g_formula,capacity_vol_mAh_cc_formula,energy_grav_Wh_kg_formula,energy_vol_Wh_L_formula,li_fraction_charge_formula,li_fraction_discharge_formula,li_fraction_change,num_voltage_steps_formula,max_voltage_step_V_formula,max_volume_change_percent_formula,stability_charge_eV_atom_formula,stability_discharge_eV_atom_formula,voltage_score,capacity_score,energy_score,volume_change_score,stability_score,voltage_steps_score,normalized_formula,reference_chemistry,benchmark_category,score_minus_reference_median,battery_id_queried,exact_record_found,exact_record_count,validation_error,previous_database_match_type,previous_electrochemical_score,evidence_class,exact_electrochemical_score,score_delta_vs_formula_search,exact_data_completeness,battery_type_exact,battery_formula_exact,framework_exact,framework_formula_exact,formula_charge_exact,formula_discharge_exact,charged_material_id_exact,discharged_material_id_exact,average_voltage_V_exact,capacity_grav_mAh_g_exact,capacity_vol_mAh_cc_exact,energy_grav_Wh_kg_exact,energy_vol_Wh_L_exact,li_fraction_charge_exact,li_fraction_discharge_exact,num_voltage_steps_exact,max_voltage_step_V_exact,max_volume_change_percent_exact,stability_charge_eV_atom_exact,stability_discharge_eV_atom_exact,original_pipeline_percentile,final_electrochemical_score,electrochemical_score_source,evidence_strength_score,final_selection_score,final_benchmark_category,discovery_priority_score,selection_tier,recommended_action,final_selection_rank,discovery_review_rank
24,mp-6396,Li3V2(PO4)3,29,,PROMISING,3,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,92.1165393918445,92.1165393918445,1.0,insertion,Li0-4V2(PO4)3,mp-aaaabmqu;mp-aaabwjkp;mp-aaaabmqt;mp-aaabseho;mp-aaabwiob;mp-aaabreph;mp-aaabrqdu;mp-aaabpnkl;mp-aaabwikb;mp-aaaabnwv;mp-aaacqhcj;mp-aaabrfmv;mp-aaabwiog;mp-aaabrwyr;mp-aaabwimq;mp-aaaaajma;mp-aaabkpks;mp-aaabrewv;mp-aaabrcht;mp-aaacqlkb;mp-aaabrgpu,"{'V': 2.0, 'P': 3.0, 'O': 12.0}",V2(PO4)3,V2(PO4)3,Li4V2(PO4)3,mp-aaaabmqu,mp-aaabrgpu,3.163282101458333,258.6010317945172,728.3421648312648,818.0280152942536,2303.951733748155,0.0,0.19047619047619,0.19047619047619,5.0,1.741734812499998,0.125278657756902,0.016242477352941,0.030578416904768,76.42974710208331,100.0,100.0,100.0,96.6529498571392,50.0,Li3V2(PO4)3,,BELOW_REFERENCE_MEDIAN,-3.389418235811263,mp-6396_Li,True,1,,FORMULA_FAMILY_MATCH,92.1165393918445,EXACT_ELECTRODE_MATCH,92.1165393918445,0.0,1.0,insertion,Li0-4V2(PO4)3,"{'V': 2.0, 'P': 3.0, 'O': 12.0}",V2(PO4)3,V2(PO4)3,Li4V2(PO4)3,mp-aaaabmqu,mp-aaabrgpu,3.163282101458333,258.6010317945172,728.3421648312648,818.0280152942536,2303.951733748155,0.0,0.19047619047619,5.0,1.741734812499998,0.125278657756902,0.016242477352941,0.030578416904768,85.39325842696628,92.1165393918445,EXACT_STRUCTURE,100.0,91.95440229009218,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,5,
27,mp-753866,Li2VCr(P2O7)2,34,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,91.78557181046553,91.78557181046553,1.0,insertion,Li0-3VCr(P2O7)2,mp-aaabrrtz;mp-aaabrpdq;mp-aaabrpdo;mp-aaabrgov;mp-aaabrgrl;mp-aaabrgru;mp-aaabrgec;mp-aaabrgpy;mp-aaabqxew;mp-aaabqvdz,"{'V': 1.0, 'Cr': 1.0, 'P': 4.0, 'O': 14.0}",VCr(P2O7)2,VCr(P2O7)2,Li3VCr(P2O7)2,mp-aaabrrtz,mp-aaabqvdz,3.421769275000006,170.47580321319225,479.1902434618197,583.3288655658487,1639.6784519574276,0.0,0.130434782608695,0.130434782608695,3.0,1.991147940000018,0.057665171546183,0.021002746125001,0.018632703269926,94.52384925000044,85.23790160659613,85.41610819573108,100.0,100.0,75.0,Li2VCr(P2O7)2,,BELOW_REFERENCE_MEDIAN,-3.720385817190234,mp-753866_Li,True,1,,FORMULA_FAMILY_MATCH,91.78557181046553,EXACT_ELECTRODE_MATCH,91.78557181046553,0.0,1.0,insertion,Li0-3VCr(P2O7)2,"{'V': 1.0, 'Cr': 1.0, 'P': 4.0, 'O': 14.0}",VCr(P2O7)2,VCr(P2O7)2,Li3VCr(P2O7)2,mp-aaabrrtz,mp-aaabqvdz,3.421769275000006,170.47580321319225,479.1902434618197,583.3288655658487,1639.6784519574276,0.0,0.130434782608695,3.0,1.991147940000018,0.057665171546183,0.021002746125001,0.018632703269926,82.58426966292134,91.78557181046553,EXACT_STRUCTURE,100.0,91.17747560938686,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,7,
19,mp-1539853,LiV(OF)2,32,,PROMISING,3,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,93.88258255030448,93.88258255030448,1.0,insertion,Li1-2V(OF)2,mp-aaabrokr;mp-aaabrhyb,"{'V': 1.0, 'O': 2.0, 'F': 2.0}",V(OF)2,LiV(OF)2,Li2V(OF)2,mp-aaabrokr,mp-aaabrhyb,3.743696788333336,198.79586700304583,589.9621742189586,744.2314488332438,2208.639496861668,0.166666666666666,0.285714285714285,0.1190476190476189,1.0,0.0,0.023688424994079,0.074975034583334,0.071730645357146,100.0,99.39793350152291,100.0,100.0,70.0149792499996,100.0,LiV(OF)2,,BELOW_REFERENCE_MEDIAN,-1.6233750773512838,mp-1539853_Li,True,1,,FORMULA_FAMILY_MATCH,93.88258255030448,EXACT_ELECTRODE_MATCH,87.59501474534902,-6.287567804955458,1.0,insertion,Li1-2V(OF)2,"{'V': 1.0, 'O': 2.0, 'F': 2.0}",V(OF)2,LiV(OF)2,Li2V(OF)2,mp-aaadjpxd,mp-aaabqvqt,3.220165580833328,198.79586700304583,600.1327954942376,640.1556085351283,1932.526971979831,0.166666666666666,0.285714285714285,1.0,0.0,0.060753576356386,0.0,0.082256502500003,83.70786516853931,87.59501474534902,EXACT_STRUCTURE,100.0,88.67833261818473,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,12,
48,mp-18860,Li2VSiO5,26,,PROMISING,2,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,86.08854696170484,86.08854696170484,1.0,insertion,Li1-2VSiO5,mp-aaabqyet;mp-aaabrlbr;mp-aaaablix;mp-aaaabbxk,"{'V': 1.0, 'Si': 1.0, 'O': 5.0}",VSiO5,LiVSiO5,Li2VSiO5,mp-aaabqyet,mp-aaaabbxk,3.389559458333342,155.0060792879593,474.9005394129388,525.4023221496705,1609.703615134733,0.125,0.222222222222222,0.0972222222222219,1.0,0.0,0.000884835769015,0.054174595312497,0.0,92.26916208333397,77.50303964397965,78.1752902687088,100.0,82.4952428125018,100.0,Li2VSiO5,,BELOW_REFERENCE_MEDIAN,-9.417410665950923,mp-18860_Li,True,1,,FORMULA_FAMILY_MATCH,86.08854696170484,EXACT_ELECTRODE_MATCH,86.08854696170484,0.0,1.0,insertion,Li1-2VSiO5,"{'V': 1.0, 'Si': 1.0, 'O': 5.0}",VSiO5,LiVSiO5,Li2VSiO5,mp-aaabqyet,mp-aaaabbxk,3.389559458333342,155.0060792879593,474.9005394129388,525.4023221496705,1609.703615134733,0.125,0.222222222222222,1.0,0.0,0.000884835769015,0.054174595312497,0.0,87.07865168539325,86.08854696170484,EXACT_STRUCTURE,100.0,88.3732858621868,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,13,
17,mp-780606,Li3Cr2(PO4)3,44,,PROMISING,7,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,94.20403971764672,94.20403971764672,1.0,insertion,Li0-4Cr2(PO4)3,mp-aaabcrzv;mp-aaaabnfg;mp-aaaabmnu;mp-aaaabmpc;mp-aaabrpzn;mp-aaaabmnt;mp-aaaabmpb;mp-aaabsdir;mp-aaabrgkq,"{'Cr': 2.0, 'P': 3.0, 'O': 12.0}",Cr2(PO4)3,Cr2(PO4)3,Li4Cr2(PO4)3,mp-aaabcrzv,mp-aaabrgkq,3.889024805208333,257.29198405440303,733.9707831085583,1000.6149081688404,2854.430581807369,0.0,0.19047619047619,0.19047619047619,3.0,2.925081641249974,0.142388794338991,0.062883002352944,0.042042688690488,100.0,100.0,100.0,100.0,77.2701985882336,75.0,Li3Cr2(PO4)3,,BELOW_REFERENCE_MEDIAN,-1.3019179100090383,mp-780606_Li,True,1,,FORMULA_FAMILY_MATCH,94.20403971764672,EXACT_ELECTRODE_MATCH,89.04779640016449,-5.156243317482236,1.0,insertion,Li0-3Cr2(PO4)3,"{'Cr': 2.0, 'P': 3.0, 'O': 12.0}",Cr2(PO4)3,Cr2(PO4)3,Li3Cr2(PO4)3,mp-aaaabnjm,mp-aaabskti,4.668038734999995,196.23797024870632,579.3262972415286,916.0464463987378,2704.317595727576,0.0,0.15,2.0,0.5823009425000121,0.046967077392461,0.061561507205885,0.0,76.96629213483146,89.04779640016449,EXACT_STRUCTURE,100.0,88.2743260870732,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,14,
30,mp-775982,Li3V2P4(HO8)2,63,,PROMISING,6,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,90.58200521601512,90.58200521601512,1.0,insertion,Li0.5-2VP2HO8,mp-aaabseqo;mp-aaacoypo;mp-aaabsjrn;mp-aaabwksm;mp-aaabwkne;mp-aaabskod;mp-aaabwjtd;mp-aaabsjcf;mp-aaabshwy;mp-aaabslja;mp-aaabskoo;mp-aaabskag;mp-aaabsdwe;mp-aaabsjat;mp-aaabskor;mp-aaabsjav;mp-aaadlsez;mp-aaabsdvm;mp-aaabsikj;mp-aaabsdxm;mp-aaabskic;mp-aaabsjsg;mp-aaabsliz;mp-aaacozwk;mp-aaabqywc,"{'V': 1.0, 'P': 2.0, 'H': 1.0, 'O': 8.0}",VP2HO8,LiV2P4(HO8)2,Li2VP2HO8,mp-aaabseqo,mp-aaabqywc,4.109640574999999,157.17858711502168,454.8319308150945,645.9474991290652,1869.195757683305,0.04,0.142857142857142,0.1028571428571419,2.0,2.79604151499997,0.059675946190688,0.052371174780947,0.000966306981704,100.0,78.58929355751084,93.24343739113316,100.0,83.5772951314318,90.0,Li3V2P4(HO8)2,,BELOW_REFERENCE_MEDIAN,-4.9239524116406415,mp-775982_Li,True,1,,FORMULA_FAMILY_MATCH,90.58200521601512,EXACT_ELECTRODE_MATCH,90.58200521601512,1.4210854715202004e-14,1.0,insertion,Li0.5-2VP2HO8,"{'V': 1.0, 'P': 2.0, 'H': 1.0, 'O': 8.0}",VP2HO8,LiV2P4(HO8)2,Li2VP2HO8,mp-aaabseqo,mp-aaabqywc,4.109640574999999,157.17858711502168,454.8319308150945,645.9474991290652,1869.195757683305,0.04,0.142857142857142,2.0,2.79604151499997,0.059675946190688,0.052371174780947,0.000966306981704,66.29213483146069,90.58200521601512,EXACT_STRUCTURE,100.0,87.13673035670196,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,15,
33,mp-26227,LiVP2O7,31,,PROMISING,11,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,90.21756922340892,90.21756922340892,1.0,insertion,Li0-2VP2O7,mp-aaaablkw;mp-aaaabbzj;mp-aaabqyjt,"{'V': 1.0, 'P': 2.0, 'O': 7.0}",VP2O7,VP2O7,Li2VP2O7,mp-aaaablkw,mp-aaabqyjt,2.908027082083333,224.49920551243665,607.5881896179202,652.8497695363577,1766.8829101628958,0.0,0.166666666666666,0.166666666666666,2.0,0.7718675825000071,0.116919862969652,0.001825057000001,0.016684068967006,59.48162492499999,100.0,94.10622119204471,100.0,100.0,90.0,LiVP2O7,,BELOW_REFERENCE_MEDIAN,-5.288388404246845,mp-26227_Li,True,1,,FORMULA_FAMILY_MATCH,90.21756922340892,EXACT_ELECTRODE_MATCH,84.27236864853617,-5.945200574872743,1.0,insertion,Li0-1VP2O7,"{'V': 1.0, 'P': 2.0, 'O': 7.0}",VP2O7,VP2O7,LiVP2O7,mp-aaaabmuu,mp-aaaabmut,3.946934458333335,115.61042114688608,351.5479457675184,456.3067549670736,1387.536700906117,0.0,0.09090909090909,1.0,0.0,0.03831905646101,0.03132841575,0.0,84.26966292134833,84.27236864853617,EXACT_STRUCTURE,100.0,86.63097220581818,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,16,
25,mp-1101601,LiV2(PO4)3,50,,PROMISING,4,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,92.1165393918445,92.1165393918445,1.0,insertion,Li0-4V2(PO4)3,mp-aaaabmqu;mp-aaabwjkp;mp-aaaabmqt;mp-aaabseho;mp-aaabwiob;mp-aaabreph;mp-aaabrqdu;mp-aaabpnkl;mp-aaabwikb;mp-aaaabnwv;mp-aaacqhcj;mp-aaabrfmv;mp-aaabwiog;mp-aaabrwyr;mp-aaabwimq;mp-aaaaajma;mp-aaabkpks;mp-aaabrewv;mp-aaabrcht;mp-aaacqlkb;mp-aaabrgpu,"{'V': 2.0, 'P': 3.0, 'O': 12.0}",V2(PO4)3,V2(PO4)3,Li4V2(PO4)3,mp-aaaabmqu,mp-aaabrgpu,3.163282101458333,258.6010317945172,728.3421648312648,818.0280152942536,2303.951733748155,0.0,0.19047619047619,0.19047619047619,5.0,1.741734812499998,0.125278657756902,0.016242477352941,0.030578416904768,76.42974710208331,100.0,100.0,100.0,96.6529498571392,50.0,LiV2(PO4)3,,BELOW_REFERENCE_MEDIAN,-3.389418235811263,mp-1101601_Li,True,1,,FORMULA_FAMILY_MATCH,92.1165393918445,EXACT_ELECTRODE_MATCH,87.24904119472855,-4.86749819711595,1.0,insertion,Li0-4.5V2(PO4)3,"{'V': 2.0, 'P': 3.0, 'O': 12.0}",V2(PO4)3,V2(PO4)3,Li9V4(PO4)6,mp-aaaabmqa,mp-aaabrhsr,2.973455428888887,288.5108905482025,809.3923758932136,857.8742737941202,2406.692154200951,0.0,0.209302325581395,6.0,0.9419502900000792,0.117195485055408,0.014576926617646,0.046659088488373,73.59550561797754,87.24904119472855,EXACT_STRUCTURE,100.0,86.43097790016907,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,17,
43,mp-26983,LiMn(PO3)4,65,,PROMISING,8,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,87.74243067972449,87.74243067972449,1.0,insertion,Li0-2Mn(PO3)4,mp-aaaabnxw;mp-aaaabnxv;mp-aaabskws,"{'Mn': 1.0, 'P': 4.0, 'O': 12.0}",Mn(PO3)4,Mn(PO3)4,Li2Mn(PO3)4,mp-aaaabnxw,mp-aaabskws,4.569194618333346,139.33418904594134,345.96651492576586,636.6450267385562,1580.7883381223526,0.0,0.105263157894736,0.105263157894736,2.0,1.7819887100000071,0.068716055460513,0.018915685637256,0.018875927850909,79.46443053333233,69.66709452297067,92.08062834231951,100.0,100.0,90.0,LiMn(PO3)4,,BELOW_REFERENCE_MEDIAN,-7.763526947931268,mp-26983_Li,True,1,,FORMULA_FAMILY_MATCH,87.74243067972449,EXACT_ELECTRODE_MATCH,87.74243067972449,0.0,1.0,insertion,Li0-2Mn(PO3)4,"{'Mn': 1.0, 'P': 4.0, 'O': 12.0}",Mn(PO3)4,Mn(PO3)4,Li2Mn(PO3)4,mp-aaaabnxw,mp-aaabskws,4.569194618333346,139.33418904594134,345.96651492576586,636.6450267385562,1580.7883381223526,0.0,0.105263157894736,2.0,1.7819887100000071,0.068716055460513,0.018915685637256,0.018875927850909,65.1685393258427,87.74243067972449,EXACT_STRUCTURE,100.0,85.06628780698946,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,19,
39,mp-753732,Li2CoSiO4,76,,PROMISING,11,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,88.8683251876593,88.8683251876593,1.0,insertion,Li1-2CoSiO4,mp-aaabrkno;mp-aaabrdlu;mp-aaabrfud,"{'Co': 1.0, 'Si': 1.0, 'O': 4.0}",CoSiO4,LiCoSiO4,Li2CoSiO4,mp-aaabrkno,mp-aaabrfud,3.726868828333335,162.53340366778136,514.2710270285038,605.7406756923733,1916.6206599475008,0.142857142857142,0.25,0.107142857142858,1.0,0.0,0.000614680078591,0.066904433928568,0.005802494062499,100.0,81.26670183389068,88.21758446154666,100.0,74.8573396428592,100.0,Li2CoSiO4,,BELOW_REFERENCE_MEDIAN,-6.637632439996466,mp-753732_Li,True,1,,FORMULA_FAMILY_MATCH,88.8683251876593,EXACT_ELECTRODE_MATCH,88.73335380830135,-0.1349713793579496,1.0,insertion,Li1-2CoSiO4,"{'Co': 1.0, 'Si': 1.0, 'O': 4.0}",CoSiO4,LiCoSiO4,Li2CoSiO4,mp-aaabrlbz,mp-aaabqwzs,3.798029073333329,162.53340366778136,520.4310351577506,617.3065925180556,1976.6122021940969,0.142857142857142,0.25,1.0,0.0,0.034675140287127,0.070438761428568,0.0,60.1123595505618,88.73335380830135,EXACT_STRUCTURE,100.0,84.69915188550824,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,20,
35,mp-753051,LiCrPHO5,89,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,89.66843950168958,89.66843950168958,1.0,insertion,Li0-1CrPHO5,mp-aaabqyor;mp-aaabqvzn,"{'Cr': 1.0, 'P': 1.0, 'H': 1.0, 'O': 5.0}",CrPHO5,CrPHO5,LiCrPHO5,mp-aaabqyor,mp-aaabqvzn,4.66829378333333,156.8110194127275,497.0883291983002,732.0399070825979,2320.5543569639767,0.0,0.111111111111111,0.111111111111111,1.0,0.0,0.041712804753837,0.027666349218749,0.0,71.5364973333336,78.40550970636374,100.0,100.0,98.4001904687506,100.0,LiCrPHO5,,BELOW_REFERENCE_MEDIAN,-5.837518125966184,mp-753051_Li,True,1,,FORMULA_FAMILY_MATCH,89.66843950168958,EXACT_ELECTRODE_MATCH,89.66843950168958,0.0,1.0,insertion,Li0-1CrPHO5,"{'Cr': 1.0, 'P': 1.0, 'H': 1.0, 'O': 5.0}",CrPHO5,CrPHO5,LiCrPHO5,mp-aaabqyor,mp-aaabqvzn,4.66829378333333,156.8110194127275,497.0883291983002,732.0399070825979,2320.5543569639767,0.0,0.111111111111111,1.0,0.0,0.041712804753837,0.027666349218749,0.0,54.49438202247191,89.66843950168958,EXACT_STRUCTURE,100.0,84.18336208059262,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,22,
29,mp-19107,LiMnVO4,106,,PROMISING,3,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,91.0357264153737,91.0357264153737,1.0,insertion,Li0-1MnVO4,mp-aaaabllx;mp-aaaabcgx,"{'Mn': 1.0, 'V': 1.0, 'O': 4.0}",MnVO4,MnVO4,LiMnVO4,mp-aaaabllx,mp-aaaabcgx,3.546131023333334,151.57653161310955,534.6744139691325,537.5102411625137,1896.025526758511,0.0,0.142857142857142,0.142857142857142,1.0,0.0,0.094101328142424,0.025497356458334,0.0,100.0,75.78826580655478,79.68878014531421,100.0,99.7015861249996,100.0,LiMnVO4,,BELOW_REFERENCE_MEDIAN,-4.470231212282059,mp-19107_Li,True,1,,FORMULA_FAMILY_MATCH,91.0357264153737,EXACT_ELECTRODE_MATCH,91.0357264153737,0.0,1.0,insertion,Li0-1MnVO4,"{'Mn': 1.0, 'V': 1.0, 'O': 4.0}",MnVO4,MnVO4,LiMnVO4,mp-aaaabllx,mp-aaaabcgx,3.546131023333334,151.57653161310955,534.6744139691325,537.5102411625137,1896.025526758511,0.0,0.142857142857142,1.0,0.0,0.094101328142424,0.025497356458334,0.0,46.62921348314607,91.0357264153737,EXACT_STRUCTURE,100.0,83.49906486662212,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,24,
31,mp-756507,LiFePHO5,121,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,90.45739502499998,90.45739502499998,1.0,insertion,Li0-2FePHO5,mp-aaabrbxz;mp-aaabrbcl;mp-aaaboefk;mp-aaadpgko;mp-aaabrbmu,"{'Fe': 1.0, 'P': 1.0, 'H': 1.0, 'O': 5.0}",FePHO5,FePHO5,Li2FePHO5,mp-aaabrbxz,mp-aaadpgko,3.740409138333335,294.99879035566966,893.9214648036278,1103.4161712436264,3343.6320159038105,0.0,0.2,0.2,2.0,2.541756670000005,0.105627997211483,0.1006086425,0.046805965124999,100.0,100.0,100.0,100.0,54.786975125000005,90.0,LiFePHO5,,BELOW_REFERENCE_MEDIAN,-5.048562602655778,mp-756507_Li,True,1,,FORMULA_FAMILY_MATCH,90.45739502499998,EXACT_ELECTRODE_MATCH,90.45739502499998,0.0,1.0,insertion,Li0-2FePHO5,"{'Fe': 1.0, 'P': 1.0, 'H': 1.0, 'O': 5.0}",FePHO5,FePHO5,Li2FePHO5,mp-aaabrbxz,mp-aaadpgko,3.740409138333335,294.99879035566966,893.9214648036278,1103.4161712436264,3343.6320159038105,0.0,0.2,2.0,2.541756670000005,0.105627997211483,0.1006086425,0.046805965124999,39.8876404494382,90.45739502499998,EXACT_STRUCTURE,100.0,81.77483485613763,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,28,
68,mp-26035,Li9Mn3P8O29,56,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,80.74046207561011,80.74046207561011,1.0,insertion,Li3-9Mn3P8O29,mp-aaacpacl;mp-aaabseiv;mp-aaabobvw;mp-aaaabmnj,"{'Mn': 3.0, 'P': 8.0, 'O': 29.0}",Mn3P8O29,Li3Mn3P8O29,Li9Mn3P8O29,mp-aaacpacl,mp-aaaabmnj,4.897374787499998,171.2452886863373,458.8635735938244,838.6523592906268,2247.2268962205453,0.069767441860465,0.183673469387755,0.11390602752729,2.0,0.827983958333352,0.018969462466735,0.079383918275197,0.0,53.21001700000018,85.62264434316864,100.0,100.0,67.3696490348818,90.0,Li9Mn3P8O29,,BELOW_REFERENCE_MEDIAN,-14.76549555204565,mp-26035_Li,True,1,,FORMULA_FAMILY_MATCH,80.74046207561011,EXACT_ELECTRODE_MATCH,80.74046207561011,0.0,1.0,insertion,Li3-9Mn3P8O29,"{'Mn': 3.0, 'P': 8.0, 'O': 29.0}",Mn3P8O29,Li3Mn3P8O29,Li9Mn3P8O29,mp-aaacpacl,mp-aaaabmnj,4.897374787499998,171.2452886863373,458.8635735938244,838.6523592906268,2247.2268962205453,0.069767441860465,0.183673469387755,2.0,0.827983958333352,0.018969462466735,0.079383918275197,0.0,70.2247191011236,80.74046207561011,EXACT_STRUCTURE,100.0,81.5262441693713,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,29,
37,mp-770632,Li3CrO4,128,,PROMISING,6,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,89.19994760311869,89.19994760311869,1.0,insertion,Li2-3CrO4,mp-aaabrbud;mp-aaabrvzs,"{'Cr': 1.0, 'O': 4.0}",CrO4,Li2CrO4,Li3CrO4,mp-aaabrbud,mp-aaabrvzs,2.965592918333333,195.8933459538484,506.3721584949287,580.9399195093545,1501.693687273725,0.285714285714285,0.375,0.089285714285715,1.0,0.0,0.029444052003422,0.020319052380952,0.0,62.93557509999998,97.9466729769242,85.11748993866931,100.0,100.0,100.0,Li3CrO4,,BELOW_REFERENCE_MEDIAN,-6.306010024537073,mp-770632_Li,True,1,,FORMULA_FAMILY_MATCH,89.19994760311869,EXACT_ELECTRODE_MATCH,89.19994760311869,0.0,1.0,insertion,Li2-3CrO4,"{'Cr': 1.0, 'O': 4.0}",CrO4,Li2CrO4,Li3CrO4,mp-aaabrbud,mp-aaabrvzs,2.965592918333333,195.8933459538484,506.3721584949287,580.9399195093545,1501.693687273725,0.285714285714285,0.375,1.0,0.0,0.029444052003422,0.020319052380952,0.0,37.07865168539326,89.19994760311869,EXACT_STRUCTURE,100.0,80.3956962791058,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,31,
2,mp-31924,LiMnP2O7,67,,PROMISING,22,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,99.49999999999996,99.49999999999996,1.0,insertion,Li0-2MnP2O7,mp-aaabetlg;mp-aaabetlf;mp-aaabeswn;mp-aaabetdv,"{'Mn': 1.0, 'P': 2.0, 'O': 7.0}",MnP2O7,MnP2O7,Li2MnP2O7,mp-aaabetlg,mp-aaabetdv,4.026647520833333,220.80333829412203,624.6711396691062,889.0972147337503,2515.33049588474,0.0,0.166666666666666,0.166666666666666,2.0,0.313122260000014,0.121519687835453,0.009338634249999,0.021640434999972,100.0,100.0,100.0,100.0,100.0,90.0,LiMnP2O7,,ABOVE_REFERENCE_MEDIAN,3.9940423723441967,mp-31924_Li,True,1,,FORMULA_FAMILY_MATCH,99.49999999999996,EXACT_ELECTRODE_MATCH,80.48314332420455,-19.01685667579541,1.0,insertion,Li0-1MnP2O7,"{'Mn': 1.0, 'P': 2.0, 'O': 7.0}",MnP2O7,MnP2O7,LiMnP2O7,mp-aaaabmri,mp-aaaabvfw,4.689458235833332,113.65114030113016,357.3231152206759,532.9622758969845,1675.6518255252215,0.0,0.09090909090909,1.0,0.0,0.060401886548921,0.030622465249998,0.0,64.04494382022472,80.48314332420455,EXACT_STRUCTURE,100.0,80.1230319247779,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,33,
60,mp-18968,Li2FeSiO4,68,,PROMISING,13,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,81.8973799572455,81.8973799572455,1.0,insertion,Li1-2FeSiO4,mp-aaabrewj;mp-aaabredt;mp-aaabrfql,"{'Fe': 1.0, 'Si': 1.0, 'O': 4.0}",FeSiO4,LiFeSiO4,Li2FeSiO4,mp-aaabrewj,mp-aaabrfql,3.146241033333337,165.63540313839425,517.9156598287985,521.1289019267253,1629.487500759276,0.142857142857142,0.25,0.107142857142858,1.0,0.0,0.006527534567018,0.068681311428573,0.00016572,75.23687233333358,82.81770156919713,77.64111274084067,100.0,73.7912131428562,100.0,Li2FeSiO4,,BELOW_REFERENCE_MEDIAN,-13.608577670410256,mp-18968_Li,True,1,,FORMULA_FAMILY_MATCH,81.8973799572455,EXACT_ELECTRODE_MATCH,80.43183404999995,-1.4655459072455557,1.0,insertion,Li0-2FeSiO4,"{'Fe': 1.0, 'Si': 1.0, 'O': 4.0}",FeSiO4,FeSiO4,Li2FeSiO4,mp-aaackssp,mp-aaaabcbo,4.048538149583334,331.2708062767885,1036.6366798436009,1341.1624970548085,4196.863145604223,0.0,0.25,2.0,1.760161957499988,0.177338363099093,0.276704148750001,0.0,63.48314606741573,80.43183404999995,EXACT_STRUCTURE,100.0,79.97732134598311,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,34,
